,0
O00533_P51884,0.026494456
P04180,0.023092976
P01877_Q6UXB8,0.019971771
P10451_P19827,0.018009251
P31997_P36980,0.016087921
Q6UXB8,0.01559188
P02655_P60174,0.014288816
P06681_P10451,0.01375285
P43652_P49588,0.013444284
P01833_Q9Y646,0.013220617
O75326_P02647,0.013055124
P00746_P08637,0.012717222
P04156_P51884,0.012201435
P13671_P49908,0.012138732
O00584_Q14118,0.012087823
P19652_P36980,0.011920601
P05090_Q99435,0.0113822585
O00533_Q15904,0.0110548055
O15240_P16870,0.010610321
Q96BZ4,0.010252226
P00450_P01859,0.010047158
P08571_Q9BY67,0.009716882
P02647_P80748,0.00950797
P00751_Q6UX71,0.009120633
P01861_Q06481,0.008895317
P00450_P36980,0.008826797
Q12907_Q6UXD5,0.008798711
P19021_Q99829,0.00867155
O14498_Q13451,0.008543275
O43505_Q96S96,0.008530255
P04275_Q8IWV7,0.007709144
P08123_P14618,0.0075104274
P02765_Q14515,0.007376411
P19021_Q9UNU6,0.00734421
O00391_P04004,0.0071981912
P01876_Q9NYU2,0.0071491045
O75144_P01861,0.0070111444
P01591_P32754,0.007005829
P16870_P98160,0.006876145
P13521_P61916,0.0068582175
P10645_P19021,0.0065738214
P02679_P05408,0.006532666
P01008_P01833,0.006343361
P06454_Q99435,0.006305207
Q6UX71_Q9Y6R7,0.006246715
P02652_Q9Y6R7,0.006004664
P01034_P49588,0.005796823
P19827_Q562R1,0.005784956
O75326_P01008,0.0057376716
P01621_P49588,0.005733258
P02452_P40925,0.0056400737
P05155_P06454,0.0055958983
P19827_Q9Y6R7,0.0054946365
P02768_Q9BY67,0.005489162
P08571_P61916,0.005481903
O15394_P05090,0.0052971733
P02760_Q8NE71,0.0052466416
P05090_P08571,0.005052211
P00736_P01780,0.005044283
O15394_P01621,0.0050394167
P00441_P04004,0.004978576
P08571_P13521,0.0048508644
P01594_P27169,0.0046933945
P16035_Q9Y646,0.0046779076
P00734_P02749,0.004539017
P04180_P07711,0.004535279
P01834_P01876,0.004514437
P23083_P24592,0.004496176
P02748_P07195,0.004401699
P06454_P19652,0.0043049427
O94919_P04275,0.0042564813
P98160_Q99829,0.004240572
P02649_P24592,0.004137352
Q16270_Q96S96,0.0041053724
P00441_P04207,0.004086892
P17174_P31997,0.003999455
O14498_P00450,0.003997186
O75144_P02753,0.0039843116
P01877_P51884,0.0038703755
P02652_P10451,0.0037947362
P80748_Q12805,0.0037517706
