,0
P43121,0.034573402
P02452_P05546,0.020438274
P08253_P36980,0.020305708
P16152_P43121,0.019789202
P01608_P02647,0.019222874
Q13283_Q9BY67,0.018729767
P05060_P07998,0.016433178
P01019_Q92823,0.015616058
P02656_P19021,0.015098151
P20933_Q99829,0.014286159
P05060_Q6UXD5,0.013598181
P02753_Q8NBJ4,0.013155488
P36980_Q9Y6R7,0.013122527
P00746_P04211,0.01241297
P01608_P14618,0.012260008
O75144_P51884,0.011982954
Q14118_Q16270,0.011928044
P16152_Q96PD5,0.011399542
P09871_P19021,0.011374733
P00746_P14174,0.011362329
P01857_P02655,0.010877627
P02753_P07339,0.01076904
O14498_P02763,0.010301949
P20774_Q99832,0.010167632
P01857_P01877,0.010115855
Q6UXB8_Q96PD5,0.009564979
P01877_P14174,0.009457337
P16152_P36955,0.008890739
P01591_P01857,0.008819599
P06310_Q99832,0.008684003
P13987_Q96S96,0.008522513
P01591_P16035,0.008443314
Q16270_Q99674,0.008342047
P01861_Q99969,0.00830031
P13987_P32754,0.0081185065
P60174_Q96PD5,0.0078475475
P02748_Q02818,0.007448924
P13611_P61916,0.0073410524
P01860_P08123,0.0072146696
P23083_P98160,0.007061717
P01608_Q14515,0.006898189
P05060_P16152,0.006303268
O94919_P05067,0.006220821
P13521,0.0062045637
P09486_Q6UXB8,0.0061134747
P01877_P19827,0.005981948
P01621_Q12841,0.0056065503
P01834_P02671,0.0053779343
P17174_Q9Y646,0.0053635505
P00746_Q8N2S1,0.005363152
P17174,0.0053550913
P01857_P01876,0.005255621
P01834_P02766,0.0051635616
P01876_P18065,0.0051493817
P01860_P09104,0.0050425516
P02787_Q99683,0.0050247475
P01877_P36222,0.004948677
P02753,0.0049108933
Q6UX71_Q9Y6R7,0.004894278
P05155_Q14624,0.004891362
O75144_Q99829,0.004873337
P01859_P80748,0.0048194327
P13473_P35542,0.004666017
P02749_P14174,0.004649143
P01042_P24592,0.0045832642
P01861_P40925,0.004565485
P19823_Q16270,0.0042971442
P00748_P60174,0.0042087934
P00738_P27169,0.0042023296
P02655_P41222,0.004111028
P19827_P27169,0.0041039153
O14498_O15240,0.004057913
P02655_P36955,0.0039634635
P00441_P08294,0.003947383
P01594_P02750,0.0039273906
P00751_P16035,0.003861325
P02747_P08123,0.0038407536
P01591_Q7Z3B1,0.0036727663
O14773_P08133,0.003658635
P05090_P07602,0.0036297732
P06310_Q562R1,0.0036219985
P08253_Q13283,0.00361567
P36980_P43251,0.0034875006
P51884_P80748,0.0034734143
O60888_P01042,0.0033694913
P02763_P04211,0.003368323
P02747_P11277,0.0033096855
P02655_P17174,0.0033060375
O00533_Q9UKV8,0.003286986
P02787_Q99435,0.0032517284
P07333_P13591,0.0031760784
P23083_Q99832,0.0031239036
P02655_P14174,0.0030700574
P13591_Q12805,0.0030291108
P00751_P01861,0.003028475
P01717_P02655,0.002969043
O94919_Q9Y6R7,0.0029661683
O00533_P02766,0.0029586423
P14314_Q13449,0.002940918
P01780_P02751,0.0029163386
P01621_P10909,0.0028887235
P01857_P01861,0.0028811276
P02647_P12109,0.0028740545
P02750_P80748,0.0028246148
P00738_P60174,0.0027515644
O60888_P01608,0.0027084616
P05067_Q14515,0.0026957
O15240_P49588,0.002666083
P06454_Q14118,0.0026455182
Q9BY67_Q9NYU2,0.0025874262
P02747_P07998,0.0024876678
O75144_P01009,0.0024470545
P02753_P27169,0.0024443564
P02652_P16070,0.0024362255
P01859_P04075,0.0023365847
P06310_P17936,0.0023276806
P61769_Q12841,0.0023133426
P06454_P61278,0.002292742
O00533_P02679,0.0022292
O75326_P32754,0.0022097228
P02792_P13987,0.0021848145
P27169_Q6UXB8,0.0021063238
P04217_P19021,0.0021056565
P04075_P61769,0.0020339403
P02753_Q6UXB8,0.0019631716
P01019_P07225,0.0018962787
O00584_P10645,0.0018885866
O94919_P01009,0.001871477
P01042_P13473,0.0018366266
P02790_Q9UHG2,0.001811535
O15240_Q9HDC9,0.0018086407
O75326_P35542,0.0018027492
P13521_Q9Y6R7,0.0018017052
P05067_P16070,0.0017737051
P00738_P36980,0.0017732647
P01009_P06396,0.0016834061
P02652_P04406,0.001652815
P01034_P06310,0.0016196604
P01833_P23083,0.0016027258
P00746_P04275,0.0015633744
P01834_P10451,0.0015399333
P00746_P06310,0.0015134148
P00738_P05408,0.0015004851
P01780_Q9UHG2,0.0014820452
P01834_P10645,0.0014798051
P01860_P02790,0.001455006
P04406_Q96PD5,0.00144176
P02647_Q13740,0.0014202378
O14791_P01861,0.0013734794
P31997_Q99969,0.0013631897
P08123_Q96S96,0.0013612348
P01591_P02675,0.0013470319
P02753_Q16270,0.0013388698
P02790_P13671,0.0012717975
P01031_Q6UXD5,0.0012670245
P01877_P02656,0.0012540857
O14773_P04217,0.0012486026
P01594_P04211,0.0012447536
P02790_P04156,0.0012374603
P01594_P13671,0.0012296657
O00391_P05155,0.0012259163
P36955_Q9BY67,0.0012119889
P01608_P01861,0.0011868263
P01877_P02768,0.0011739414
P00736_Q16270,0.0011691346
O75326_P13521,0.0011621579
P00738_P04156,0.0011593202
O00533_P13611,0.0011447634
P04075_Q562R1,0.0011413401
P07333_P31997,0.0011201588
P00734_Q8NBJ4,0.0011136943
O94919_Q6UXB8,0.001110616
P02753_Q9UBR2,0.001107317
P01031_P02750,0.0011034142
P04433_P35542,0.0010837303
Q96KN2_Q99435,0.0010623133
P00751_P05155,0.0010505015
P01859_Q99832,0.0010356
P05408_P08123,0.001031033
P06454_P80748,0.0010308103
P16035_P23083,0.0010272919
P01024_Q96S96,0.0010261212
P00441,0.0010128855
P02652_P05452,0.0010102028
P01608_P31997,0.00097421015
P02766_P13987,0.00097317284
P01009_Q8IWV7,0.00095329963
P05408_P05452,0.0009522453
P02753_Q99829,0.0009515919
P13671_Q9UBX5,0.00094525627
P16870_Q96S96,0.0008987454
P01344_P14618,0.00088163343
O14498_P01780,0.0008805919
P04216_P98160,0.0008718911
P09871_Q92823,0.0008669426
P01876_Q16270,0.00086493825
P02751_P02765,0.00084951054
P01033_P16152,0.00084171747
P20933_Q96KN2,0.0008413319
O14791_P01860,0.0008209708
P11142_P30086,0.00081862457
Q13283_Q99969,0.0008167733
P01877_P02452,0.0008148967
P02790_P39060,0.0008107237
P01008_P01861,0.00080663414
P01019_P01717,0.0007995575
P00747_P02679,0.00079732056
P06454_P55290,0.000793814
P08253_P13611,0.0007918845
P05156_P60174,0.00078429625
P01009_P01859,0.0007674686
P07711_Q9BY67,0.0007662753
P00736_P02765,0.00075939985
P02763_P25311,0.0007514775
P00734_Q9UHG2,0.0007512531
P06310_P80748,0.00074902247
P10645_Q6UX71,0.0007258208
P01591_P02655,0.00072277733
P01608_Q7Z3B1,0.00070331496
P08123_Q96BZ4,0.0006950346
O14773_P08123,0.0006874379
P01860_P17936,0.00068429724
P00747_P01857,0.00067220203
O14791_P17936,0.0006713942
P02774_Q7Z5P9,0.00065902213
P01033_P07998,0.0006561149
P08493_P36222,0.0006512723
P39060_Q92520,0.00064157374
O00584_Q9HDC9,0.0006396811
P01042_P02760,0.0006350698
P00748_P13521,0.0006267456
P01344_P01621,0.00062104774
P01780_P20933,0.0006209079
P01861_P06727,0.0006106709
P01877_P04004,0.000609732
P02774_Q9UBR2,0.00060753577
O60888_Q9Y646,0.00059279863
P35542_Q13332,0.0005898458
P02675_Q12907,0.0005792679
P01861_Q6UXD5,0.0005770152
P06454_P61769,0.0005763496
P02753_P25311,0.0005682716
P01834_P02787,0.00056754705
O00584_P08571,0.0005662215
P00441_P19652,0.0005644173
P02753_P06396,0.00053672586
P02747_P61626,0.0005341405
P01861_Q7Z5P9,0.0005322917
P02768_P04196,0.0005269811
P02452_P02748,0.00052659743
P01344_P02679,0.0005245034
P01591_P24592,0.0005236775
P02749_Q8NE71,0.0005140588
P00746_P51884,0.00051288493
