,0
P01608_P01861,0.01780827952525632
P16152_P43121,0.014748759880462075
P04180,0.014705027316002397
P02753_P07339,0.011735919079200472
P43121,0.008165661546429089
P01860_P09104,0.007162102742982977
P01861_P01877,0.0070209024777355255
P14618_P16152,0.006421291834135158
P19827_Q9Y6R7,0.005950917130922361
Q06481,0.004035749969686595
P01861_P01876,0.0038727531582478415
P05060,0.003225513136861754
P14618,0.002972709247151836
P36980_Q9Y6R7,0.0029026262432888723
P01591_P16035,0.002768217660916301
P01877_P19827,0.0025339698033209042
P13987,0.0024880849845083197
P17174,0.002435751419157311
P01024_P01591,0.0024162324951302683
Q9UKV8_Q9Y6R7,0.0021751355821238573
O00584_P01608,0.00212850966165652
P01860_P08123,0.0019502544744968054
P01024_P36222,0.0018572078835449321
P01344_P25311,0.0018349144194138086
P02792_P23083,0.0018273758523304892
P01608_P02647,0.0017736390572530957
P01591_Q96PD5,0.0016800662228499763
P00450_P02753,0.0016399545378141941
P01860_P04406,0.0016310716249483465
P01008_P80748,0.0016192972109131953
P01860_P49588,0.0015808518056452559
P16152_Q06481,0.0015783430228163032
P01860_P19827,0.001511578443457781
P31997_Q99969,0.0014960975014356454
P01876_P19827,0.0014658827268726404
P06681_Q6UXB8,0.0014620348118100663
P36222_P61916,0.0014574494711067315
O15240,0.0014239214689602975
P01024_P01861,0.0014172877853533125
P00751_P01861,0.0014036223779286927
Q96BZ4_Q9Y6R7,0.0013803303050500505
P06681_Q12841,0.0013696165020953737
P00734_Q6UXB8,0.001358690873336006
P01591_P02649,0.0013247989541861171
Q9Y646_Q9Y6R7,0.001311052213756368
P01876_P40925,0.0013091570147404324
P02750_Q9Y6R7,0.0012734211729494484
P00450_P01591,0.001229378721311837
Q562R1_Q9Y6R7,0.001204184133883991
P01857_P19827,0.0012002384435153813
P00751_Q6UXB8,0.00114562845792645
P01859_Q8IWV7,0.0011416817256238159
P01860_P01861,0.0011270270118257481
Q6UXB8_Q9Y6R7,0.001110039383965072
O94919_P01591,0.0011038134762751744
P01717_P02655,0.0010986830706955935
P01861_P36955,0.0010975802404916688
P01861_Q8N2S1,0.0010934740910470352
P06681_P80748,0.0010876941983696514
P11142_P36980,0.0010745516340293021
P01834_Q13449,0.0010661245062181047
P01857_P02649,0.0010602975476359227
P01877_Q6UXB8,0.0010578039759083235
Q99829,0.0010537333835592864
P00450_Q16270,0.0010513011572442805
P01860_P16035,0.001026747649835292
O75144_P02649,0.0010263426650212865
P01859_P25311,0.0010165449155573084
P01861_P05408,0.0010157586788823766
P01344_P02750,0.001008349628321747
P01834_P01860,0.0010051225864017724
P00746_P36222,0.001003538494918606
P05408_P80748,0.0010033665976790331
P02768_P06727,0.0009987819354682652
P01861_P61626,0.000994787157480895
P06681_P20774,0.0009920301841662065
Q6UXB8_Q96PD5,0.0009850159447755118
P01621_Q9Y6R7,0.0009785521455590934
P01591_P04196,0.0009785169843118085
P07339_P23083,0.0009771151338640325
Q14515_Q9Y6R7,0.000965766970123115
P08123_Q9HDC9,0.0009624389358645624
P04004_P16035,0.000961205284558208
P13591_P35542,0.0009532980414974707
P16870,0.0009525109972489802
O14791_P01861,0.0009504594332822918
P07333_P11142,0.0009484716558492179
P02790_Q7Z3B1,0.0009484583207741862
P27169_Q9Y6R7,0.0009234067844608587
P02647_P05067,0.0009196217192769821
Q8IWV7_Q9Y6R7,0.0009170236773420787
P01860_Q8N2S1,0.0009128573615362481
P01861_Q9Y6R7,0.000897154081359482
P00748_P02452,0.0008702035843026379
P01780_P19021,0.0008697824376012494
P00747_P16035,0.0008657094613855635
P01857_P02766,0.0008628906642969178
P13987_P55290,0.0008582457011846882
P23142_Q7Z5P9,0.000852682084525562
Q8IWV7_Q9Y646,0.0008503292103598858
P16152_Q92823,0.0008470937925356566
P01024_P51884,0.000845018262168783
O15240_P08123,0.0008449697335784112
P40925,0.0008441453956279455
P02753_Q16270,0.0008390832465069779
P01860_P04433,0.0008314879755203397
P02656_P05060,0.0008302605064838135
P02765_P61278,0.0008261982856249303
P01717_Q6UXB8,0.0008251523498011288
P01859_P01861,0.0008216997252510697
P07195_P16152,0.0008176138557225051
P07711_P36980,0.0008158959192071746
P01834_P05546,0.0008112838263479364
P02765_P16870,0.0008107844330269733
P02748_P19652,0.0008089928811378615
P01877_Q99832,0.0008015480811314154
P01033_Q9Y6R7,0.0008011910496654968
P16152_P55290,0.0008000911399443296
