,0
O15240,0.02111398836612156
P13521,0.011909367382309277
P17174,0.005223849123951656
O00533_P16152,0.00440869163137706
O00533,0.003910732981597948
P01861_P11277,0.0032418464153454642
Q9NQ79,0.0027255355848911185
P07998_P61916,0.002600120985528858
P35542_Q14515,0.002560105299986741
P02750_Q9Y6R7,0.0024095113963082263
P43121,0.002385065361325277
P10645,0.0022137826164617142
P23083_Q13283,0.0020905687143573733
P01876_P04180,0.0019714294301626514
P01591_P11277,0.001854770460733762
Q92823,0.0018496135478497636
P04207_P08697,0.001839065389643393
P02753_P08294,0.0017347166131001263
P16152_Q92823,0.001726237255700832
P01591_P01621,0.0016207663936227646
P16152_P43121,0.0015983402457487139
P05090_P36980,0.0015912349766518544
P20933_P80748,0.001591116756511447
P00441_P02766,0.0015862128883877302
P11277_Q16270,0.0015476448441261517
P43652_P54289,0.0013350425708237516
P01861_P02652,0.001332955643469945
Q8NBJ4,0.001327090468427535
P00738_Q96BZ4,0.0013232235383091923
P00736_P02656,0.0013067263132480196
P02649_P02774,0.0012860329636094653
P02675_Q9UNU6,0.0012028567839219484
P11277_Q9Y646,0.001198709007624726
O14791_Q9HDC9,0.0011955324271934434
P01608_P01780,0.0011946381077454933
Q6UXB8_Q9Y6R7,0.00117304983854735
P01859_P08697,0.0011145818678500118
P35542_P54289,0.0011043149590177245
P01861_Q6UX71,0.0010965252188106904
P01019_P02774,0.0010893978346805395
P06454_P41222,0.0010776179651183987
P01042_Q9UBX5,0.0010775929333568185
P01042_P02649,0.0010583058656584014
P05060,0.0010575481109241815
P08294_P36222,0.0010284692627754192
P01608_Q9Y646,0.0010226657707143164
P01608_P35542,0.001020407524104565
P04180_P35542,0.0010101043599202815
P01019_P49908,0.001002452159719113
P60174,0.000994079570233869
P00747_P54289,0.0009914753728477738
P01009_P04211,0.0009841390913152715
P11142_P36980,0.0009840481960969314
P01860_P11142,0.0009793437097339148
P04156,0.0009770209174292223
P07333_P23083,0.0009719874466124947
Q12841_Q96BZ4,0.0009632835303350365
P16870_Q9Y6R7,0.0009609899389192553
P00738_Q6UXB8,0.0009570519532780313
P16870_Q6UXB8,0.0009405682747824725
P02750_P32754,0.0009402988640279026
P01042_Q9NQ79,0.0009390154594307929
P01042,0.0009382578172288861
P01594_P08294,0.0009226285087944152
P13611_P55290,0.0009028106122233956
P05546_P16035,0.0008954341284573009
P08637_P20774,0.0008878552132582829
P07858_Q9NYU2,0.0008865896755244308
P13987_P35542,0.0008799330289123
Q06481_Q13451,0.0008786637660453283
P07195_Q06481,0.0008756926845699759
P02768_P43251,0.0008698353160229189
P01861_Q8N2S1,0.0008604790340108718
P01780_P14618,0.000855969671355431
O15240_P35542,0.0008473959968191826
P02792_P08294,0.0008394110591235078
P01608_P01861,0.0008372494061892174
P02774_P13671,0.000837247329151033
P00751_Q6UXB8,0.0008372288045829329
P16070_Q16270,0.000834957277930762
P01877,0.0008317043168055754
P01042_P05155,0.0008290654612259094
P00751_Q14515,0.0008249600992839655
P11277_Q9Y6R7,0.0008207494042084147
P08294_P13987,0.000820424860021186
P02753_Q16270,0.0008203800164664266
P01876_Q9NQ79,0.0008176609550593633
Q06481,0.0008119274946846141
P01859_P01877,0.0008102872915749392
P01608_P43251,0.0008058448676805546
P01877_Q92520,0.000804710827739291
P01594_P17174,0.0008023758777847019
P05060_Q9UBR2,0.0007981155115890121
P04207_P04275,0.0007972062098133296
P01608_P04196,0.0007942972732846058
P06727_P24592,0.0007942158071949407
P11277_P98160,0.0007914629019871819
P07195_P10645,0.0007875547334150568
P25311_Q14118,0.0007833238656985172
P01860_P23083,0.0007818908154498784
P02649_Q13740,0.0007764976427000887
P01861_Q13449,0.000775935741577859
Q14508,0.0007741962049166065
P01009_P01780,0.0007704051449714047
P01033_P01860,0.0007702379192660459
P36955_P49908,0.0007657048142601857
P00738_Q13449,0.0007639908819917204
P00734_P01011,0.0007623572856144029
P00450_P32754,0.0007622281648477794
P01591_P04433,0.000761950894547436
P02774_P35542,0.000760150634042289
P02675_P08294,0.00075756339885291
P04211_Q6UXB8,0.0007555467055441602
P13591_Q16270,0.0007549458634255388
P11277_P61916,0.0007524969378051662
P01876_Q14515,0.0007517746540315906
P05155_Q14515,0.0007498344315326853
P07711_P43121,0.0007485786556567519
P13671_Q13451,0.0007483664461674118
Q08380_Q6UXB8,0.0007480956236671949
P10645_P10909,0.0007469632641854958
