,0
P13521,0.027535304
P01780_Q13449,0.020494932
P01876_Q99435,0.019803502
P04216_P08133,0.016223125
P00748_Q6UXD5,0.014699265
P01042_P02747,0.013919285
P04196_P16035,0.013686563
O00533_P13611,0.013465282
P01034_P11277,0.013064682
P01621_Q9UHG2,0.0130476095
P01008_P01860,0.013004717
P07858_P08294,0.012476961
P01042_P04211,0.012324695
P01717_P02655,0.012296491
O15240_Q06481,0.011750514
P07858_Q9NYU2,0.011750029
O43505_P09871,0.011700305
O75144_P80748,0.011314456
P00738_P05408,0.011061373
P01834_P10909,0.01103196
P04180_P08253,0.011023167
P10643_P19823,0.009727102
P02647_P08133,0.009338807
O00584_P06310,0.009113302
P01608_P17936,0.008983293
P02751_Q6UXB8,0.008902895
P09871_Q9UNU6,0.008725569
P07333_Q99683,0.00851596
P06310_Q9Y6R7,0.00813061
P02655_P02751,0.00794834
O00533_P54289,0.00786249
P01042_Q96BZ4,0.0078074033
P02753_P02792,0.007659678
P00751_P08603,0.007470123
P23083_Q13283,0.007294028
P02748_Q7Z3B1,0.007147956
O94919_P05060,0.0070379158
P04211_Q9UBR2,0.007025024
P08571_P13987,0.006621834
P51884_Q99832,0.0065874015
P08603_P13987,0.0064907214
P07333_P60174,0.0064839013
P10643_Q13451,0.006405502
P09871_P31997,0.006362871
O14791_P12109,0.0063458136
P01009_Q8IWV7,0.0062326603
O75144_P08294,0.006073077
P07195_P43652,0.006047684
P08637_P19652,0.0060308073
P31997_Q6UX71,0.0059578237
P01859_Q14624,0.0058971485
P13611_Q12841,0.0057863183
P00734_P07333,0.005694013
Q99829_Q9UKV8,0.005617939
P01023_P01859,0.005492812
P02787_P25311,0.005488439
P36222_P36980,0.005366561
P16070_Q96KN2,0.005361677
P02753_Q13451,0.005287216
P05408_Q14508,0.005267074
P04433_Q9Y646,0.0050272504
P01877_P08697,0.0049021877
P01621_P23142,0.0048754537
P00748_P09104,0.0046918304
P01833_Q13740,0.004583962
P00738_Q16270,0.004523957
P01031_P04004,0.0045138625
P01876_P05155,0.0044830698
P02647_P07998,0.004374299
P00747_P02655,0.0043344046
P01717_P09871,0.0043087383
P80748_Q9UBX5,0.004279947
Q13283_Q96S96,0.004258234
P00450_P02679,0.004197969
P02749_P14314,0.0041768975
P02751_P20774,0.0041579865
P01717_P01877,0.0041177375
P01859_P41222,0.0041022217
P01857_P04275,0.0040931483
