,0
P00450_P36222,0.02561872
P01857_Q9Y6R7,0.022276739
P01344_Q6UXB8,0.022256352
P01717_P05090,0.02161778
P01876_Q9NYU2,0.019402858
P02768_P06454,0.018524583
O00533_P07333,0.017287334
P00738_P04207,0.015816245
P13521,0.015812
P01019_P13521,0.013761731
P17936_P19021,0.01317042
P00747_P07339,0.012925671
P08294_P17174,0.012314291
P01861_P11277,0.012008811
P02747_P08603,0.011263915
P08294_P11277,0.010511151
O00584_Q96KN2,0.010103817
P10643_Q96KN2,0.009811139
P02747_P02774,0.009677928
O15394_P27169,0.009306502
P02675_P98160,0.0091616735
P02774_P35542,0.009081286
P01009_P02649,0.008465627
P36222_Q9UNU6,0.0084547065
P61626_Q16270,0.0082134865
P01023_P13521,0.008100241
O75144_P08294,0.008064896
P01031_P23142,0.008021568
P01591_P01621,0.008000322
P02747_P04180,0.007994384
P04275_P05408,0.007974229
P02675_P02763,0.007932207
P00738_P01861,0.007931186
O15240_P17174,0.0078004585
P04433_P10643,0.0075700246
P10643_P23083,0.007272745
O00584_P02652,0.0071793296
P00748_P17936,0.007116936
O15394_Q16270,0.0069982144
P00450_P16035,0.0067012426
P01608_P39060,0.0066377763
P20774_Q99674,0.0065011736
P61278_Q96S96,0.006406567
P01024_P01594,0.0063263695
P01591_Q9NQ79,0.006139653
P10909_P11142,0.0061276187
P12109_Q14508,0.00607152
P08123_Q99683,0.0058324127
P08571_P13987,0.005695207
P01859_P04216,0.0056769704
P43121,0.005487966
O94919_P04433,0.005314552
P01876_P04406,0.005139599
P02679_P05452,0.004980553
P07333_P23083,0.0049710535
P06396_Q13740,0.0049272156
O14498_P02760,0.0048949732
P08123_Q8NE71,0.004781291
P01621_P55290,0.0047439034
P02452_P13611,0.004667863
P01019_P05060,0.004590296
P07333_P10643,0.0045867343
O15240_P02747,0.0045720725
P02768_Q6UXD5,0.004523443
P04004_Q02818,0.0044903653
P00747_P04275,0.004437255
P02750_Q6UXB8,0.0044241836
O14498_P10451,0.0043885494
P01717_Q96PD5,0.004379491
P20933_P39060,0.004367753
P04216_P25311,0.004325018
P02792_P08294,0.004281427
P02750_Q9Y6R7,0.004280256
P01876_P19021,0.0042168284
P02649_Q99435,0.0040625827
P01780_P01857,0.0040090173
P11142_P25311,0.003943829
Q14624_Q96BZ4,0.0038984974
P01861_P19827,0.0038653824
P04196_P36955,0.0038614047
O14498_P01860,0.0038406486
P01594_P01780,0.0038155783
P01024_P02750,0.0037906766
P01861_Q99832,0.0037896165
P00736_P01833,0.0037641667
P02753_Q9BY67,0.0036892868
P01009_P07858,0.0036360142
P01876_Q9UNU6,0.0035820282
P01717_Q9NQ79,0.003580274
P05546_P25311,0.0035153225
P10645_Q92520,0.003451478
P01011_P02679,0.0034280175
P11277_P18065,0.0032632854
P00746_Q99674,0.0031928462
Q6UXD5,0.0031846883
P02760_P10643,0.003171093
O00533_P13671,0.0031203697
O94919_P04216,0.002984248
P02765_P04406,0.0029804923
P01861_P98160,0.0028790375
P00746_Q99829,0.002848325
Q6UXD5_Q7Z5P9,0.0027975296
P08294_P19021,0.0027415126
P11277_P13671,0.0027405152
P00738_P08253,0.002731602
P00747_P12109,0.0026681612
P01591_P08133,0.0026026224
P00734_P16152,0.0026022966
P01877_Q02818,0.002586143
P02649_Q96S96,0.002526143
P02649_P13591,0.002506508
P00734_P16035,0.00249836
O75144_Q12907,0.0024746757
P05155_P60174,0.0024707022
P01876_Q9NQ79,0.0024433054
P07998_P61916,0.0024369434
P01621_P05156,0.0023857432
P01876_P02766,0.0023830396
P02655_Q96PD5,0.002369859
O00533_P01780,0.0022899562
O15394_P01024,0.0022858984
P19823_P39060,0.002262665
P01024_P02655,0.0022048107
P04433_P08603,0.0021357946
P01859_P02760,0.0021258178
P19827_P36955,0.0021233256
P14314_P23142,0.0021116517
P01621_Q96BZ4,0.0020700276
P08603_P40925,0.0020575474
P36222_Q12841,0.0020364232
Q9UBR2_Q9UNU6,0.0020253488
P01008_P32754,0.0020028823
O60888_P43652,0.0019912622
P01861_Q8N2S1,0.0019663027
Q92823_Q9Y646,0.0019290661
P01608_P01780,0.001927237
P00738_P30086,0.001893675
P01594_P02787,0.0018931319
P02750_Q12841,0.0018899267
P01591_Q6UXD5,0.0018563988
P02766_P16070,0.0018531288
P02675_P02750,0.0018171722
P01011_P01031,0.0018144583
P01859_P01876,0.0018050857
P06454_P14618,0.0017425133
P18065_Q6UXB8,0.0017418233
P02671_P06454,0.0017159688
P02750_Q13740,0.0017049316
P00746_P11142,0.0017040205
P30086_Q99674,0.0016885932
P18065_Q8N2S1,0.0016677142
P00738_P19652,0.0016601328
O60888_P02656,0.0016282343
P01008_P01594,0.0016113512
P19652_Q13449,0.0015965537
P04406_P31997,0.0015887703
P05090_Q13449,0.0015848846
P01034_Q13451,0.0015785579
P04406_P36222,0.0015677098
O43505_P05067,0.0015522956
P02655_P08637,0.0015330734
O15240,0.0015177313
P08123_Q96PD5,0.0015116734
P01861_Q8IWV7,0.001494885
P06727_Q99829,0.0014639277
P02656_Q99829,0.0014555262
P04180_P35542,0.001411939
P02747_P04275,0.001360331
P07711_P31997,0.0013069194
P14314_Q99683,0.0012967333
P13473_P80748,0.0012718816
P00747_Q6UXD5,0.001255406
P02792_Q99832,0.0012494702
P31997_Q6UXB8,0.0012327702
P02768_P13591,0.0012293546
P19652_Q06481,0.0012263505
P98160_Q6UX71,0.0012205114
P24592_Q9NYU2,0.0012076019
P08697_P19021,0.0012072751
P02671_Q99832,0.0011538772
P01780_P02748,0.0011315296
P00747_P05546,0.0011057147
P01834_Q99435,0.0010803074
P01621_P07333,0.0010769295
P11277_Q9Y646,0.0010698383
P02765_P04207,0.0010638987
P02774_Q16270,0.0010561456
P01877_P55290,0.0010521845
P19021_Q9NQ79,0.0010480968
O00533_Q14118,0.0010420027
P08253_Q6UXD5,0.0010167873
P05408_P10451,0.0010038867
P01857_Q02818,0.0009965927
O14791_P00746,0.0009899905
P27169_Q6UXB8,0.000981891
P20774_P40925,0.00096946256
P11277_Q13740,0.0009591665
O14773_P02765,0.0009455989
P01011_P02748,0.0009226574
P14314_Q9UBR2,0.00092172023
P10909_P17174,0.0009097583
O14791_P16152,0.0009014455
P43121_Q96PD5,0.0008861119
P02452_Q99832,0.0008760176
P04004_P40925,0.0008725014
P13671_Q13451,0.0008662383
Q12841_Q99674,0.00085685664
O14791_P05060,0.00079207774
P02774_P04196,0.00078557554
P11142_Q99683,0.00078180217
O60888_Q9HDC9,0.0007584726
Q15904_Q96S96,0.0007578412
P13473_Q9NYU2,0.0007574408
O14498_P43652,0.0007555932
P23083_Q06481,0.00075418304
O75144_P01621,0.00074702763
P00738_P14618,0.00073051837
P00747_P08123,0.00071482034
Q13283_Q9UBR2,0.0007116784
O00533_P01876,0.00070371403
P01008_P02675,0.00070255296
P00441_P01717,0.00070242595
P01860_P04075,0.00070151116
P02763_Q562R1,0.00069955003
P19021_Q8IWV7,0.0006942537
P17936_P23083,0.0006901384
P06681_P60174,0.0006814279
O75144_Q8NE71,0.0006685849
P01717_P02655,0.0006602122
P02792_Q16270,0.0006575248
P35542_Q9Y6R7,0.00064561475
P16870,0.0006417086
P00450_P01608,0.000638069
P08253_Q99674,0.00062526437
P02749_P04004,0.0006224151
P01594_P04211,0.0006216353
P43251_Q96S96,0.00061809464
O14791_P02751,0.0006145823
P01621_Q9UHG2,0.00061154435
P00748_P02649,0.0006110048
P14314_Q9NQ79,0.0006083502
P02763_Q96BZ4,0.0006052912
P01834_P08571,0.000604886
P00747_P02671,0.0005992737
P02760_P02774,0.0005989162
P20933_P23083,0.000590794
P01594_Q6UXB8,0.00058725465
P00450_P01861,0.00058404723
P01033_P07998,0.00057499716
O94919_P05155,0.0005708245
P19652_Q8N2S1,0.00056291843
P00747_P01877,0.0005570706
P05060_P80748,0.0005532319
O75326_P02765,0.00054853066
O14791_O75144,0.0005449005
P00748_P04211,0.0005378256
P36222_Q8NBJ4,0.0005320886
P02679_P02787,0.00053194055
P07333_P08123,0.00052365207
P01591_P31997,0.0005188014
O00391_P61626,0.00051755755
O60888_P02790,0.0005169648
P00747_P01594,0.00051394565
P05060_P05155,0.00051371875
P05452_P31997,0.0005018572
P08294_P13671,0.0004990771
P02647_P08294,0.00049710035
P05156_Q96PD5,0.00049483974
P27169_Q16610,0.00049343694
P02679_P04207,0.0004927842
P43121_Q9BY67,0.0004926363
P02652_Q6UXB8,0.00048545358
P41222_Q9UKV8,0.00048042223
P02452,0.00047662965
P01009_P27169,0.00046861853
P06454_P31997,0.00045775695
O60888_Q8N2S1,0.00044384942
P16152_P98160,0.00043696197
P00748_P16870,0.0004358454
Q96BZ4_Q9UKV8,0.0004319008
P13671_P49908,0.0004298349
P01860_P02753,0.00042882425
P02655_P04196,0.00041933623
P05090_P19823,0.00041697588
P01011_P02749,0.00041584612
P02765_P13473,0.00040535582
P02675_P05408,0.0004044559
P07339,0.0003985003
O00391_O94919,0.00039618043
P07858_P08493,0.00039385518
P01833_P06727,0.0003917932
P01834_Q6UXD5,0.00039098551
Q13451_Q99832,0.0003903824
Q15904_Q99674,0.000387605
P00751_P23142,0.00038479708
P07333_P80748,0.0003773513
O60888_Q9UBR2,0.00036295643
P01859_P17936,0.00035867086
O75144_Q14508,0.00035738826
O60888_P20774,0.00035313444
P01009_P06310,0.00034820457
P20933_Q8NE71,0.00034344126
P04004_Q99683,0.00033945605
P01857_P02675,0.0003355284
P01833_P02649,0.0003343341
P02655_P12109,0.00033209243
P13611_Q92876,0.00032975624
O00391_P41222,0.0003269334
P43652_Q12907,0.00032401597
P01861_P05546,0.0003174501
P08697_P27169,0.00031715838
P02452_P05090,0.0003145679
P01024_P20774,0.00031278387
P02753_Q99969,0.00031147787
P19652_Q13451,0.00030959016
P19823_Q99674,0.00030489158
P01344_P01608,0.00029940988
Q02818_Q9Y6R7,0.0002967555
P02652_P02671,0.00029674786
P00738,0.00028962796
P01344_P01591,0.00027978263
P07339_P20933,0.00027615458
P24592_P61278,0.0002741001
O14773_P16152,0.0002715318
P13611_P16870,0.00027049077
P04004_P07602,0.00027045546
P07711_Q6UXB8,0.0002699842
Q02818_Q12805,0.00026927644
P19021_P36955,0.0002668835
P02748_P36980,0.00026371016
P14174_P23142,0.0002627746
P00736_P02792,0.00025833386
P01877_P31997,0.00025722984
P01780_Q9UKV8,0.00025363715
P07333_P41222,0.00024975862
P02792_P10451,0.00024829147
O00391_Q9Y6R7,0.00024711026
P10645_Q8N2S1,0.0002465918
P08493_P61626,0.00024512835
P01621_P02792,0.0002413908
P01621_P16152,0.00023887753
P01876_P36980,0.00023860818
O15394_P13671,0.00023805715
P11142_Q14118,0.00023799975
P01859_Q99683,0.00023747017
P07339_P19652,0.000235289
P00751_P09486,0.00023152103
P04075_P41222,0.00023116426
P05546_P16152,0.00022014052
P01024_P01717,0.00021844871
P08697_P11142,0.00021778399
P07998,0.0002132004
P14314_P17936,0.00021289967
P01717_P16152,0.00021208375
P04196_Q16270,0.00021080222
P02763_Q14508,0.00021035814
P09104_P13611,0.00020858677
P04275_Q8IWV7,0.00020824546
P01833_P05090,0.00020658408
O00391_O14498,0.00020519244
P04433_P05090,0.00020458124
P04406_Q9UBR2,0.00020401149
P04211_P08637,0.00020377254
P61626_Q99829,0.000203699
P08493_Q9UBR2,0.00019948308
P04207_Q13451,0.00019829733
P01621,0.00019670354
P43652_Q7Z3B1,0.0001962623
P01608_Q92823,0.00019369418
P14618_Q99832,0.00018906033
P08603_Q8N2S1,0.00018876807
P04075_Q9NQ79,0.00018861132
P04207,0.00018683805
P02675_P07333,0.0001865227
P54289_Q13283,0.00018584373
P01033,0.00018567496
P02750_Q92876,0.00018365291
P06454_Q13451,0.00018333628
P02747_P31997,0.0001805149
O00584_P07858,0.00018010393
P01034_P04433,0.00017973423
P10909_P12109,0.0001778901
O75144,0.0001766573
P23083_P23142,0.00017639271
P49908_P55290,0.0001752313
P01042_P43652,0.00017472827
P01860_Q99969,0.00017439084
O14791_Q8N2S1,0.0001718409
P01008,0.00017182928
P13671_P55290,0.00017182609
P00441_Q02818,0.00017178735
P00738_P01859,0.00017089395
P01860_P04433,0.00017059606
P01833_P08253,0.00016725792
P01594_P27169,0.00016429726
P02656_P04433,0.00016236062
P02675_P02768,0.00016199362
P02763_P19021,0.00015993188
O14791_P06727,0.0001584227
P25311_Q14118,0.00015613568
O00533_P01857,0.0001560102
P07195_P80748,0.00015412325
P02765_P05156,0.00015368786
O00391_P08253,0.00015082548
P01024_P61769,0.00015072591
P98160,0.00015057193
P02787_P08697,0.0001504771
P02763_P04275,0.00014972774
P01833_P02790,0.00014924054
P04196_P05090,0.00014874454
Q14508_Q8N2S1,0.00014745563
P00748_Q9UBX5,0.00014477898
P01608_P04196,0.00014472705
P32754_Q6UXB8,0.00014308408
P02652_P23083,0.0001424435
P07225_P80748,0.00013997803
P02753_P16035,0.00013442282
P02760_P08603,0.00013378255
P04075_Q06481,0.00013342843
Q08380_Q9UKV8,0.00013117472
O00533_P13987,0.00013064865
P08253_P12109,0.0001261167
Q96KN2_Q9UNU6,0.00012599898
P01008_Q96BZ4,0.00012569792
P01833_P07998,0.00012536315
O14498,0.00012454402
P32754_Q96PD5,0.00012395787
O00584_Q14515,0.00012331294
P02652_P02774,0.00012292946
P11142,0.00012149736
O94919_Q13332,0.000121439196
P02749_Q13283,0.00011652951
P16035_Q16270,0.00011603842
O94919_Q9Y6R7,0.00011407484
P01031_P04196,0.00011341385
O00533_O15394,0.00011233781
P01621_P06681,0.0001120886
P02749_Q96BZ4,0.000111743335
P04196,0.00011056492
P24592,0.00010982981
O15240_P06681,0.00010954835
