,0
P04180,0.007312316330784813
P16070_Q14515,0.006998117423953482
P16152_P43121,0.005841554199850832
P43121,0.0056174566113169865
P02766_Q14515,0.005170265395776441
Q6UX71_Q9Y6R7,0.004577485829381111
P01024_P01861,0.004552278285438049
P01861_P01877,0.004496906828034123
P05060,0.0043973902883489326
P01033_P01591,0.0037744112710700107
P17174,0.0035676935896417606
P31997_Q9Y6R7,0.0031543624264342364
P01877_P19827,0.0030854584480069615
P18065_Q14515,0.0029775823150680948
P04180_Q9Y6R7,0.0029114363427003996
P02753_P02768,0.0028510828645099203
P13591_Q16270,0.002660737976215607
P02790_P23083,0.00232878026297263
P04180_P05090,0.0022056095485506926
P01860_Q6UXB8,0.0020365638529118435
P05060_P16152,0.0019851994961176287
P80748_Q9UKV8,0.0019066337027329183
P01024_P36980,0.0018902986621683376
P16870_Q9Y6R7,0.0018686059529621501
P07339_Q8NBJ4,0.0018051655760245545
P19827_Q9Y6R7,0.001766906484190186
Q9Y646,0.0017512031517828972
P07339_P43121,0.001671969675348554
P02792_P23083,0.0016451703897468562
P02452_P06454,0.0016347777174052047
P00751_P01834,0.0015526282872950692
P11277_Q9Y646,0.0015347363819173732
P01877_P14174,0.001532183328760006
P61916,0.001516792974196985
P01717_P02655,0.0015149134227346879
P02766_Q13449,0.001475135993162957
P01608_Q12907,0.0014740511311405855
P02753_Q14515,0.0014632732640211404
P20774_Q6UXD5,0.0014380432876766561
P35542_Q9NQ79,0.0014257256514023451
P00747_P08123,0.0014164996463241963
P02750_P43121,0.0014141395301135729
Q7Z5P9_Q9Y646,0.0014053646664664544
Q8IWV7_Q9Y6R7,0.0014008984588460727
P00751_Q9Y646,0.001391206787193642
P19827_Q6UXB8,0.001385473471882896
Q9Y646_Q9Y6R7,0.0013527933619229468
P02750_Q9Y6R7,0.001350666295681086
P02753_P07339,0.0013491068181679586
P01877,0.0013110524978772898
O00533_P16152,0.001295360761568765
P10645_P16152,0.001276594550336787
P20774_Q9Y646,0.0012701519234103167
O60888_P20774,0.001262065977767941
P51884_Q96PD5,0.001250081747136836
P00450_P02766,0.0012482531445909223
P04196_P07195,0.001210450255209656
P01019_Q14515,0.0012001706394908869
P01860_P08123,0.0011942462506569502
P00736_P02765,0.0011789799125752273
P08253_P19823,0.0011780035303312647
P01591_Q6UXD5,0.0011768971037341295
P00450_P02753,0.0011599912341306853
P23083_P55290,0.0011568618377986103
Q06481,0.001150587974252933
Q7Z5P9_Q9Y6R7,0.0011109575137776726
P13987_Q9HDC9,0.0011056535738144051
P00450_P02452,0.0011055270465519108
Q6UXB8_Q96PD5,0.0011039269674543036
P00751_Q9Y6R7,0.0010982347566471258
P43251_Q9Y6R7,0.001080056269595675
P02792_Q7Z5P9,0.0010572814644202687
P01594,0.0010531717633549533
P31997_Q9UKV8,0.0010488812986976302
P02787_P08253,0.0010464277569314083
P04275_Q9Y6R7,0.0010243826182156017
P01591_P98160,0.0010217925569082952
P01608_Q9Y6R7,0.001019155450996589
P20933_P36980,0.001018907462814411
P06681_Q6UXB8,0.0010164173074419733
O75144_P02747,0.0010108527556549644
P10451_P10645,0.0010095872025526747
P01023_P36222,0.001003347706938133
O15240_P00751,0.0009957645931655502
P01859_Q8IWV7,0.0009816017225429622
P11277_Q99969,0.0009776475561110993
P04004_P08294,0.0009770595172167067
Q92876_Q9Y6R7,0.0009741831663086054
P00751_P02753,0.0009730220115838097
P02768_P04406,0.0009638242240441537
P02790_P18065,0.0009603551550400305
P06396_P35542,0.000942106730734265
P24592_P36222,0.0009406123746129815
Q7Z5P9,0.0009376499394766331
P00450_Q9UKV8,0.0009153521834178008
P05156_P31997,0.0009143934056891956
P01834_P02765,0.000913819575162752
P00736_Q16270,0.0009128910256788618
Q16270_Q99674,0.0009106873784322738
P01860_P02750,0.0009105310780279849
P01877_P05090,0.0009063486352821242
P00734_Q6UXB8,0.0009047233917610789
P01834_P02675,0.0008997130582753826
P19827_P61916,0.0008995791540069993
P01834_P01860,0.0008993438722556526
P02750_P25311,0.0008956197991564287
P80748_Q9Y6R7,0.0008914201297148111
P01024_P02765,0.0008886788056523895
